,protein_ACACA_-_ACC1,protein_MAPK1 MAPK3_-_MAPK_pT202_Y204,protein_ANXA1_-_Annexin-1,protein_BAD_-_Bad_pS112,protein_MYH11_-_MYH11,protein_STAT3_-_STAT3_pY705,protein_GSK3A GSK3B_-_GSK3-alpha-beta,protein_YWHAE_-_14-3-3_epsilon,protein_PRKAA1_-_AMPK_alpha,protein_MYC_-_c-Myc,protein_C12ORF5_-_TIGAR,protein_MYH9_-_Myosin-IIa_pS1943,protein_AKT1 AKT2 AKT3_-_Akt_pT308,protein_FRAP1_-_mTOR_pS2448,protein_PRDX1_-_PRDX1,protein_WWTR1_-_TAZ,protein_MSH6_-_MSH6,protein_RAD51_-_Rad51,protein_ERBB2_-_HER2,protein_YWHAB_-_14-3-3_beta,protein_MYH9_-_Myosin-Iia_pS1943,protein_SRC_-_Src,protein_ARHI_-_ARHI,protein_RAF1_-_C-Raf,protein_ESR1_-_ER-alpha_pS118,protein_AR_-_AR,protein_PECAM1_-_CD31,protein_NRG1_-_Heregulin,protein_SRC_-_Src_pY416,protein_YBX1_-_YB-1,protein_RPTOR_-_Raptor,protein_PDK1_-_PDK1_pS241,protein_SRC_-_Src_pY527,protein_GAPDH_-_GAPDH,protein_ITGA2_-_CD49b,protein_PXN_-_Paxillin,protein_TFRC_-_TFRC,protein_EIF4EBP1_-_4E-BP1_pT70,protein_RICTOR_-_Rictor,protein_IRS1_-_IRS1,protein_YAP1_-_YAP,protein_DIRAS3_-_Di-Ras3,protein_AKT1S1_-_PRAS40_pT246,protein_ETS1_-_ETS-1,protein_SCD1_-_SCD1,protein_TSC1_-_TSC1,protein_SMAD4_-_Smad4,protein_COL6A1_-_Collagen_VI,protein_MAPK14_-_p38,protein_CCND1_-_Cyclin_D1,protein_ARAF_-_A-Raf_pS299,protein_AKT1 AKT2 AKT3_-_Akt_pS473,protein_FASN_-_FASN,protein_TTF1_-_TTF1,protein_ERCC1_-_ERCC1,protein_ACACA ACACB_-_ACC_pS79,protein_MAPK1_-_ERK2,protein_EEF2_-_eEF2,protein_RAB25_-_Rab25,protein_BCL2L1_-_Bcl-xL,protein_EGFR_-_EGFR_pY1173,protein_INPP4B_-_INPP4B,protein_SYK_-_Syk,protein_YAP1_-_YAP_pS127,protein_CAV1_-_Caveolin-1,protein_ERBB2_-_HER2_pY1248,protein_MAPK8_-_JNK_pT183_pY185,protein_CDH2_-_N-Cadherin,protein_MAPK14_-_p38_pT180_Y182,protein_TSC2_-_Tuberin,protein_BRAF_-_B-Raf,protein_TUBA1B_-_Acetyl-a-Tubulin(Lys40),protein_XRCC5_-_Ku80,protein_BAX_-_Bax,protein_PIK3CA _-_PI3K-p110-alpha,protein_HSPA1A_-_HSP70,protein_PDK1_-_PDK1,protein_ADAR_-_ADAR1,protein_PEA15_-_PEA15_pS116,protein_YBX1_-_YB-1_pS102,protein_LCK_-_Lck,protein_COPS5_-_JAB1,protein_DVL3_-_Dvl3,protein_MSH2_-_MSH2,protein_RPS6_-_S6_pS235_S236,protein_BIRC2 _-_cIAP,protein_PARK7_-_DJ-1,protein_RPS6_-_S6,protein_CDH3_-_P-Cadherin,protein_ESR1_-_ER-alpha,protein_CDC2_-_CDK1,protein_NRAS_-_N-Ras,protein_ACVRL1_-_ACVRL1,protein_VHL_-_VHL,protein_PARP1_-_PARP1
TCGA-DU-7018-01,0.6521633536724731,0.43363628351476813,0.14329183602305215,0.2318854911975679,0.36376658560945707,0.31204626465483515,0.49325269888514467,0.5148338020075987,0.3734489586624205,0.34773361897390187,0.15955765211787254,0.06065115804221995,0.3759328510170278,0.3889572815206864,0.3146213598380345,0.15430966713980646,0.2734182166238866,0.2936147513175099,0.21707013914506845,0.24461437692909013,0.6258322045969903,0.49972027562193716,0.508021517579211,0.41286840318128776,0.32882731484818484,0.35893740170991295,0.49734156756471537,0.5938376530686886,0.22656121123133185,0.29778079419782766,0.5017246678966624,0.6667301861055953,0.5720356595800021,0.2530903807478386,0.32658280052244565,0.367436008251521,0.24429408973745873,0.35156175920365074,0.6177842182314088,0.5388135546413674,0.23130637862828632,0.33006435316473914,0.3517228247317282,0.22109063038053875,0.6690889110830628,0.6419932102845706,0.46878214205615093,0.2628816094126633,0.43989357343318325,0.4193802892939511,0.45075808804328316,0.38601188201559355,0.5953672617471419,0.2330507445268966,0.3396973650421012,0.47999608903320334,0.33792290246353,0.3058577002705247,0.6196636962255033,0.3223531949246261,0.067490783663261,0.627546871989267,0.39003884127281274,0.35083916089626943,0.2949219840062494,0.07524094550030727,0.15981972636067063,0.16889234416158852,0.4935745401938084,0.6789483852618239,0.4481752871195286,0.5649371916702471,0.5803262377649909,0.25753151598339474,0.6214029957257311,0.1873878683547723,0.46191898575227514,0.48029539732833854,0.2584856669515972,0.34066162979081616,0.26981880201947717,0.5723744096774839,0.38464101005405643,0.4726647862924484,0.28361905906243323,0.6151669316928501,0.4012993837014539,0.5849105944391093,0.5697211657916315,0.4828727574320869,0.16829121613202697,0.6590258304165411,0.28557058618500825,0.0909581821812151,0.6349836858616693
TCGA-P5-A72Z-01,0.676103540623648,0.4175607729568197,0.10675654089613117,0.21155274471857693,0.3773456106121708,0.29756711414938986,0.5137855980801216,0.5447330359187514,0.35834057670094205,0.33084110193780575,0.1421265995388633,-0.012967756586867843,0.36240268062696557,0.3725348863597805,0.2996647202989143,0.1260919070537043,0.2853052424976829,0.26674378185420006,0.19538911640595805,0.22661171874412211,0.6407680805762674,0.5154582522618483,0.527133728000773,0.42768386092492827,0.3420386331137094,0.3384338826380065,0.5128185010027565,0.6169530881425814,0.21439608832266066,0.3086487552677882,0.5113489122488868,0.6767361580667055,0.559855176823305,0.23917855228857143,0.2987849693075017,0.34380886618720174,0.22830341458173511,0.33275854868946686,0.6322047951315434,0.5638427443174178,0.21761544034984764,0.31252670658495835,0.3298738053087519,0.1814449632823914,0.688024830221678,0.6521616782002283,0.4789167748119865,0.24836894025573927,0.45469348901430684,0.4043666912444103,0.47488731997278893,0.36984915384256234,0.6176586714683064,0.21864849262520905,0.3602911153380622,0.49598160906777206,0.3140931639682078,0.2892818525990554,0.6352481612333617,0.3040993529113173,0.055482934637476264,0.6451922254026942,0.37370693128426724,0.3349096303623605,0.2769968640646719,0.06046030634248848,0.1395491247576078,0.1498599998796452,0.47789512057688943,0.6953345002914421,0.46220290779188056,0.5902239177800191,0.5904186700112013,0.22979060973242926,0.6488535389182265,0.17128048757760897,0.47440277881592025,0.5036946709088853,0.22346793370584456,0.32575924746217744,0.25420074124357706,0.5886405206814725,0.39507339241322154,0.49505705053824733,0.2710001511198863,0.6240616764144642,0.38745220191476576,0.5969600378703971,0.5834531956212375,0.5037732371131525,0.14916325158326585,0.6795019182781046,0.2726648649630216,0.07042598526776593,0.6551692425693914
TCGA-DU-7015-01,0.6060101804994777,0.4774984136831908,0.23054053857752974,0.282688202991829,0.337497473163534,0.35039303136208144,0.4526922553157875,0.45276712651971746,0.4141687062370681,0.39223090592016435,0.20253087193979252,0.23308972651005058,0.4130118152259472,0.432967895822159,0.3541187744911213,0.22233999944625812,0.2497574693790816,0.36056408508587606,0.27079574343443585,0.2901756175370386,0.6002715473750654,0.47042821762117043,0.4709895896913416,0.3844433437383652,0.30289903900216236,0.41201430852938403,0.46862265043302287,0.5487449340708218,0.25825353245545457,0.2768543979279288,0.4867081047576665,0.6532609004170035,0.6088656489113352,0.2892445584683941,0.39617872198873,0.42791692081980925,0.28516238435024577,0.40056777567597396,0.5933054329926725,0.4884489245637197,0.2666241492566576,0.37580395158313096,0.4078284020530974,0.31673586912839763,0.6348463694444045,0.6277799758780686,0.45208981223456685,0.30058042857513045,0.41190383024520694,0.4605574784523057,0.4011901113621481,0.42937393718373834,0.5522172317601062,0.2700517407549459,0.2967274639654392,0.4498359368595354,0.398440052561372,0.3489986883199881,0.5925006363324126,0.3696477575401531,0.09646752265156956,0.5956980560102343,0.4338545840228086,0.3931384096426918,0.341045478859504,0.11079314528720678,0.20941338286525527,0.21573466124803328,0.5373988729628018,0.6507928640047319,0.42210740674970604,0.5143582509854249,0.5653794957208104,0.32597506238808943,0.5666159157179352,0.22768772783652894,0.43965141393458873,0.4328645302052311,0.3438993800855712,0.38041717315103374,0.31019579273645503,0.5429246584927055,0.366012305408014,0.427467711985598,0.31721138164627366,0.6035254959232265,0.4394916374442364,0.5654714293871912,0.546137013652729,0.4413025090280753,0.2153474651860937,0.621045860382447,0.3198600454995072,0.14014446469993744,0.5973256479236383
TCGA-HT-7687-01,0.6988098594331786,0.41457874104877,0.08812668198473042,0.2033257846686444,0.3901383082533354,0.2937761210284626,0.5323301674823651,0.5688742817205059,0.3550580897557603,0.3261885097667603,0.13452157255452782,-0.05371676968283816,0.36004700583181587,0.3687280827918294,0.2956401330363167,0.11231738947770568,0.295870353712179,0.25569071414769046,0.18619174776716468,0.2198806338486113,0.6580154599657098,0.5313841947591603,0.5450832910547951,0.4418662596864644,0.35413185466679226,0.33189835494848363,0.5285634519425305,0.6383725463325151,0.21070977942805358,0.3189808285437966,0.5238481517791448,0.6917731532646324,0.561021874568564,0.23487850029975094,0.2876720686403678,0.33562775546544427,0.22270480710432924,0.32708008271815514,0.6490477204418147,0.5855693514299868,0.2131336596278083,0.30726089691431485,0.32247639956493884,0.16215223595130324,0.7081413896184838,0.6669423900086675,0.491240854690493,0.24386713628444645,0.4692474163051872,0.40178413560918297,0.494866195231822,0.36614764066085964,0.6386339929944247,0.2137892915379742,0.37670916580545627,0.5117698714744882,0.305382241729097,0.2842189137868674,0.652775256200945,0.29832030134013476,0.04964698483217685,0.6639948777047494,0.3699664817155186,0.33084493082398103,0.2710175499575224,0.05316649894694407,0.1303431382435813,0.14148143495380644,0.47598040289686705,0.714148896227797,0.476436950575494,0.6124636850880018,0.6042886055603591,0.21773815404654584,0.6731107078967633,0.16481511662206738,0.4879578027025602,0.5236767055351786,0.20731672317851377,0.3221317728051528,0.24917189689116992,0.6058873400906992,0.4063816570728615,0.5143626359424694,0.26786035149661674,0.6377450863812878,0.3852743522650271,0.6120004064561424,0.5992306515709789,0.5223794569833484,0.1407221916548678,0.7003472243806064,0.26939044814643404,0.06010311598218424,0.6755120347334412
TCGA-P5-A5F6-01,0.42439816845562656,0.5973781553245674,0.5049954641076803,0.4350674017423579,0.2345005903140522,0.4585547864754364,0.2970851690290168,0.22666115376942925,0.5269172872550969,0.5184597015597714,0.3332571761299894,0.7866603969796132,0.5138841905858422,0.5555628120417374,0.4658657821984522,0.43420953543884283,0.15970133991709864,0.5619730169862162,0.43335101208943816,0.4249991356798426,0.48644679210049224,0.3508701319039015,0.3260329411410295,0.27203016415658576,0.20275080621589145,0.5653761559986245,0.35103361625047613,0.37347472672158144,0.3492136990118928,0.1944051570212826,0.4131288708533598,0.57641860590122,0.6991207155349671,0.39327931889455875,0.604480608508424,0.6047524901397592,0.40485380425074197,0.5411585014360267,0.4833755471371627,0.29891537220792386,0.3690492588705647,0.5069269729971986,0.5713273862071395,0.6144002376911336,0.4908330786019112,0.5497742492308101,0.37475001120977836,0.40911107357108367,0.29954335437408663,0.5724840515099391,0.21863463346863923,0.5500227995606284,0.38314118660766033,0.37782275636525103,0.14102744386963936,0.3284628389683264,0.5768695279341555,0.47294516851205604,0.4738122585828426,0.5061758631232958,0.18662262479279124,0.46149025862905996,0.5557663591241273,0.5121168553769312,0.47516630477051985,0.22178500505657434,0.3614963496080469,0.3584826917741658,0.654157094932254,0.5259341611066882,0.31553597082170715,0.32282561997105014,0.4880921425057562,0.5340128172812119,0.3586742995659543,0.3483921062203642,0.34465902291902073,0.2557291737901484,0.6066665414924044,0.4916942374923742,0.427024013388148,0.41922170148805754,0.2866328865605818,0.2579245659528425,0.4114490980854502,0.535163628648697,0.5426881165713359,0.47345379093700424,0.4415001088980248,0.2829553718040281,0.3588161185516127,0.4654723016424327,0.4162503537596518,0.2943585564055425,0.44399438888165726
TCGA-DB-A4XE-01,0.694168725869025,0.45406709220853697,0.14272426807001057,0.24005976178667843,0.3872494012826215,0.3260659713936011,0.5255914416857008,0.5505723524052308,0.39074772978454153,0.36317915042917337,0.16437585241557134,0.046779404813228745,0.3937401698144228,0.4068134830464928,0.32867284485162346,0.15630658684369297,0.29146256455346126,0.30370123476457733,0.22410160616257493,0.25404515456646837,0.6642575532951434,0.5312960032105142,0.5408514181018682,0.4393811510473176,0.35027416510389003,0.3741617329031381,0.528723363263158,0.6323948558642258,0.23635286391573568,0.3169458175872148,0.531979182989837,0.7062822571308071,0.6011027994439686,0.2639530548855594,0.33829179745055,0.38240242001136293,0.25417860534035613,0.3667730496791745,0.6556396649205265,0.5747487424008624,0.24100518066957952,0.34437263785480715,0.3662291617740976,0.22413552315596083,0.710865801421344,0.6802029318067552,0.4973179460869035,0.2741498419786971,0.46791080890058023,0.4392644606344196,0.48156841826895763,0.403764582780135,0.6338166712161183,0.24268015747606206,0.3634812667051293,0.5105291393997192,0.35119485622548396,0.3190405876243133,0.6578968434774475,0.3360632838164982,0.06844242885312578,0.6667030122339521,0.4079766087277921,0.3666837214047672,0.30717833611685985,0.07597514023419402,0.1639869575733292,0.17385611897163036,0.5174430277569309,0.7206778028421681,0.47647365393601654,0.6023905672517926,0.6150768313805007,0.26540047205870876,0.6625146284528461,0.1940693951060495,0.49062243989817145,0.5125829441446611,0.2647021712224563,0.3561790014351637,0.2812150570695965,0.6081283726281009,0.40855113888992034,0.5042904650571476,0.2964884382972531,0.6515810591901593,0.42044796559057257,0.6203757425789617,0.6047330733598848,0.5147184123790204,0.17319903167364084,0.7006021714483723,0.29848164033417335,0.09122129936508983,0.6751502620657663
TCGA-FG-6690-01,0.6892355172494309,0.4572471452698982,0.15007974290646514,0.24413012101528475,0.384452188596611,0.3289421740383719,0.5213704020554834,0.5444567661741481,0.39374165087291035,0.366537237163239,0.1678712953180964,0.06163542852996792,0.3964150382505139,0.41007037352403897,0.33164507125734527,0.16198089661212597,0.2890207414431749,0.3090824155908032,0.22844646428007437,0.25764308315478,0.6611465131725351,0.5280421783763304,0.5369150004093419,0.43632680945586433,0.34755651323852127,0.3782472551578381,0.5255226103893803,0.6276370514992061,0.23877481343299364,0.31470606103772664,0.5299595477521042,0.704160451949959,0.6034753172490972,0.26672366786716895,0.34385511849626765,0.38711737679976466,0.25737031987153697,0.3705163645180608,0.6526338985789967,0.569612876733636,0.24373450365792976,0.3478636769619837,0.3705874666201901,0.2321072190020135,0.7069404886684277,0.6780520767183466,0.4952002616984335,0.27704028878957987,0.4648554961319646,0.4422322584420912,0.476627663281574,0.40696948877377914,0.6292250227453744,0.24555284477377062,0.3592712897059634,0.5072283294960012,0.35595520939506814,0.32234109967982333,0.6546557772333603,0.3397001107924367,0.07085680979326486,0.6630446094557143,0.41121506383472395,0.36984688816617717,0.3107529582357863,0.07894822879737305,0.1680557268050226,0.17767347775670306,0.5205339872435399,0.7172658512815503,0.4735730248375501,0.5971987270381734,0.6129507066760813,0.2709627987353531,0.6568772806616227,0.19729332823687082,0.48803145300442835,0.5077850920155211,0.2717337010988383,0.35913631243009303,0.28432765140861477,0.6047568582153742,0.40638612702209354,0.49969711014649326,0.298993340523858,0.6496914755126579,0.4231829882029173,0.6178537580130261,0.6018736480365658,0.5104247287065722,0.1770357896606955,0.6963673956201497,0.30104415959558145,0.09535336148761381,0.6709778066155652
TCGA-QH-A6CZ-01,0.7343282631416089,0.4123421765051713,0.062156836868193614,0.19264586050863441,0.4101321922913017,0.2898142455282033,0.5611544207829694,0.6058024374522595,0.35211046299751547,0.32116145443882593,0.12439279240135813,-0.11170241367142066,0.35843629258927945,0.3651032212187739,0.29135626920723634,0.09334197935219589,0.312256437533099,0.24125821936901562,0.1740549094657222,0.21139926120956115,0.6856047085030353,0.5564941717523221,0.5731257686547436,0.4640769445178138,0.37296214989210724,0.3242311742328686,0.5534034968157658,0.671778077266707,0.20649788480817172,0.3351475937490434,0.5440674713463745,0.7163928844426425,0.565364935708011,0.22991302657887763,0.27330816814259584,0.3256472037174832,0.21584132813158888,0.3206039741485158,0.6760209870721146,0.619156808537814,0.2078064639776375,0.30127435008943226,0.3135430383067421,0.13559829233843804,0.7400356958679225,0.6910799819086472,0.5110556705569378,0.23865894842469085,0.49211573491783067,0.40005214551464646,0.5255427435688149,0.3626595673970736,0.6714115808479987,0.20793055825034573,0.4017745963578429,0.5365907454253876,0.2945060855748006,0.278409277099264,0.6807356424695813,0.2915637859127297,0.0416174164977024,0.6938161133459718,0.3664415605273994,0.3266730562174183,0.26384640476714294,0.04308849884239283,0.1179262840891975,0.13029017802676773,0.4755503097827137,0.7442272690082495,0.49888657268241393,0.6469070874188498,0.6268354850505582,0.20170786109879132,0.7107029269809166,0.15644612193774413,0.5095007217019576,0.5544958827951121,0.18542985840801096,0.31853752160686183,0.24324250229499492,0.6332258288012627,0.42435047444105467,0.544178842167114,0.2646967325963576,0.6601881516091319,0.3840365302701948,0.6362423876599953,0.6244556111780102,0.5512433329047208,0.12943875894556173,0.7332365521562588,0.26604345776542554,0.04576718593731598,0.7075703736362224
TCGA-QH-A65X-01,0.6860963572865421,0.42668437521625624,0.11219083824866588,0.21734100757365207,0.3829019699201151,0.3043580754575396,0.5211554951161306,0.5517692077394533,0.3662958066382971,0.33846740986556356,0.146376023645107,-0.006161214743823528,0.3702807410635731,0.38087367988623705,0.30653946399668974,0.13108184585647428,0.28935134449757965,0.2741601302867343,0.20101270415482422,0.23245067160837551,0.6509802748174675,0.5233172021666797,0.5348820201937453,0.43403644822161064,0.3469887400102421,0.3465435453524892,0.5206544647224314,0.6259502045624459,0.21945472014977746,0.31321642175617215,0.5197180256022249,0.6880733659656473,0.5711912732486488,0.244854493773175,0.30687207407093225,0.35231497173108706,0.23398064140196353,0.34060246136812167,0.6423107108853398,0.5716919358712098,0.22287851269466627,0.3198820056100049,0.33795666197585866,0.1885336612005111,0.6987129131387949,0.6630368948769685,0.48664786778849045,0.25426931890981325,0.46153825006624444,0.413149016244602,0.4812065348339126,0.3781143165165672,0.62674742969322,0.2239983743305774,0.36486663949902903,0.5034630453990359,0.32207880057122235,0.2961228573370051,0.6452980326955224,0.3113700599817192,0.057639528499063085,0.6552256144357496,0.3820583619908423,0.34251773578811756,0.2837437526699678,0.06297256012531482,0.14402334493547564,0.15440309154562346,0.4880769352495959,0.7063992841995426,0.4692579683628351,0.5985277441349883,0.6001794676038472,0.23661884071968053,0.6580155132060931,0.17593293592183173,0.48182715302274265,0.5106070575251468,0.23087737579218487,0.33310286340599404,0.26031280480911717,0.5977784618536369,0.40125281124867695,0.5019088435037858,0.2771305230145217,0.6345482370174227,0.3958156641143927,0.6066524723879856,0.5927392994233176,0.5109260769590639,0.15370283204331947,0.6898878372976883,0.27885291546499547,0.0736694606482117,0.665140898243924
TCGA-S9-A6TV-01,0.622218545573202,0.47673912809227675,0.2190309409134293,0.2780501781399309,0.3466195815757937,0.3487969229039212,0.46582601327150164,0.469528957994484,0.4130589890020719,0.3901791311016719,0.1980989640294101,0.20724826980643618,0.4125000343932665,0.4315645150270802,0.3523804033488676,0.21395758381626614,0.25721993426460094,0.3542855405471474,0.26549944554220245,0.28652565678864167,0.612927201058072,0.4819081202444064,0.4837826278381535,0.3945816842824895,0.3114826855154312,0.408790602603607,0.4799807920795119,0.5639783645592122,0.256498795564198,0.2842324091203257,0.4960067601027978,0.6646139866903706,0.6111185740019638,0.2871681584154027,0.3899489363390207,0.42366560159320177,0.28223419755036777,0.39787149952647993,0.6056817872649285,0.5037332428378611,0.2643743456444929,0.3733142967013103,0.40403571837229874,0.3050084612590802,0.6494468770749786,0.638904299213888,0.46118983038259304,0.2984011129976514,0.42235050411553304,0.46001549989842205,0.415127021270679,0.42802997367750323,0.5671712982515233,0.26756571023501036,0.30809938999669406,0.4611759745481138,0.39377284102814847,0.34657464910166574,0.6053185062534485,0.3668102754307069,0.09292165658795219,0.609350629960855,0.4324963949165013,0.39146995056158973,0.33800787520385245,0.1063374773275133,0.20396061538615443,0.21083378501385602,0.5374786847153767,0.664588478366213,0.4323718057009158,0.5300388984764353,0.5757600478150009,0.3189636695605413,0.5837327415878927,0.22405640796526674,0.44951878253877575,0.44688134661788537,0.33427514324079344,0.3790008629842349,0.307698473340586,0.555438985442212,0.37424226350393364,0.4410327731867078,0.31595582778255893,0.6138789042613629,0.43916021655839904,0.5766109080548055,0.5577067629494636,0.454448233174126,0.21040512654615925,0.6360848348765682,0.31852374044322734,0.1337974399473229,0.6119805753766078
TCGA-DU-6408-01,0.6734405060643712,0.47076846408393996,0.17799289876895583,0.26017332491241735,0.3754726062164635,0.34085811201085875,0.5076023530289108,0.5237278442590565,0.406335450595027,0.3803847076037097,0.18149373282014886,0.11711776927866206,0.40783208780801244,0.42370272080730176,0.3439281626577481,0.18368537736229062,0.28100946113730524,0.3302415575297365,0.24545251659570866,0.27197923006917507,0.6520246480252537,0.5178962064002534,0.5242631267305365,0.42658304207599057,0.33873617191029065,0.39484365400067145,0.5155646960008364,0.6122662474663396,0.24866724756963368,0.3075414711919828,0.5244110012143868,0.6988771826985378,0.6145348300643789,0.27801641515758124,0.365820500473788,0.40608768924306254,0.2701946239030322,0.385811353939719,0.6438720457733714,0.552621014589459,0.2547885241466124,0.3621364664139513,0.3881700526096067,0.26261613416424734,0.694959729054725,0.6725640509958456,0.48915828485017476,0.28881694921938145,0.45521379312180443,0.4549085175838203,0.460017039073589,0.42039700374105665,0.6144780847528619,0.25714681586947274,0.3449439355138072,0.49683050685493585,0.3749789332055096,0.3358107204170229,0.6450262626515262,0.3544848896401922,0.08009908924487535,0.6518939685833536,0.4247830846006684,0.38298165214925983,0.32519915191317794,0.09029848266793998,0.1838112208958262,0.19252952686804523,0.533958368450362,0.7072326840575907,0.4645389286425464,0.5801008626846349,0.6073135110485267,0.2926544733229581,0.6383435017177063,0.2100149246863691,0.4802025666602117,0.49182138051069907,0.2988926407831627,0.371465762468507,0.2969575394277755,0.5944573311120065,0.3998391381113921,0.4844640257843453,0.3094173633305333,0.6450701430674388,0.4349229235898049,0.6107624022216177,0.5934680545578433,0.49634594943403854,0.19196162811535472,0.6831964845196301,0.3116900742006264,0.1110749555164121,0.6579446352151201
TCGA-DU-5852-01,0.6482115349859094,0.4409888534549014,0.15546128278713903,0.23947833497342233,0.3614919607073087,0.3182453120464536,0.48950699156171346,0.5082826962848656,0.38017534150659216,0.35487790447679407,0.1658553813311636,0.08394298492866924,0.38218031535385855,0.39617717309802636,0.3209832396747979,0.16394392837514501,0.2711842852352343,0.30357995350016526,0.22500369006764412,0.25154899605399544,0.6245472441140354,0.4975051755900307,0.504798608547962,0.4104728148192805,0.32647901850582484,0.36726851523023973,0.49519507308403565,0.589828646877703,0.23157752488839933,0.2959961023590858,0.5014275040250253,0.6672035703426058,0.5789193853070911,0.25879459677095334,0.3370148765368422,0.3767873309053584,0.25059936015011525,0.35932270950068373,0.6166166105359095,0.5339109064658096,0.23682424159516266,0.3373146180275277,0.36043475894955335,0.23464978372883824,0.6667893873111927,0.6422825361568508,0.4681481574655533,0.26882604212164707,0.4376485391534977,0.4263247431918647,0.4456614246076422,0.3931348924886052,0.5916235504867927,0.23879990076948507,0.3351047842588543,0.477597427156665,0.3471783039410969,0.3126774298836624,0.6181431561958627,0.3297852965774475,0.07160041099971043,0.6254259564660055,0.39723633794437363,0.35769979400813,0.3021036484658557,0.08025730725814634,0.16700464297335776,0.1757399112768191,0.5011267090358688,0.6774974095470344,0.4462158147558183,0.5600950523062267,0.5803068057257519,0.2675735456727328,0.6161903056624789,0.19342273504323412,0.4605151969272804,0.4755856885085008,0.2708027884584988,0.3471469802818337,0.2761454545115219,0.5703862761422631,0.3834604991303494,0.46822806558414465,0.28908455389704896,0.6157089517402363,0.40778250049677733,0.5843054050305777,0.5685092135251442,0.47895642302876235,0.17516537024531942,0.6561916084665123,0.2911360717416479,0.09785343528349966,0.6321104698748485
TCGA-DB-A75L-01,0.6949792608176397,0.4129590031919405,0.08849642113649767,0.20279980181116566,0.38799512225461036,0.29269492805618025,0.5293626402208508,0.5655314833673042,0.3536998047767749,0.3250056193150558,0.13425936392113194,-0.05187472756527399,0.358631031443744,0.3673332922955621,0.2945603940405661,0.1123930620941198,0.294210758320272,0.25505733370848593,0.18577610073830836,0.21922589381543398,0.6545724859859153,0.5285245354354435,0.5420859069462534,0.43945107134089595,0.3521673741900161,0.33076623809475375,0.5257227995573716,0.6348463822419902,0.20997267595858593,0.31723359245226684,0.5211560511808874,0.688276359023332,0.5586235822210316,0.23406442524275342,0.2869069852286994,0.3345452972357006,0.221993292618431,0.3259341591838651,0.6456583903257566,0.582252369730608,0.2124179571995355,0.3061816889324671,0.32141798051207926,0.16223793542307613,0.7043744266453924,0.663559863849095,0.4886924052908911,0.24302338285134487,0.46670269503050177,0.4002021867639542,0.4919988195487759,0.36475949056057694,0.6351243553182991,0.2130858157869335,0.37447843242997714,0.5089979051394744,0.30444760518099045,0.28322825633528054,0.6493431524118494,0.29729893991702006,0.04967040658456375,0.6604651256695608,0.36856386661828033,0.3296191925745515,0.2701185972554673,0.05323301065536461,0.1301619700700882,0.14122074064242576,0.4740608988070094,0.7104084150313474,0.473874780660491,0.6090135917190683,0.601204883843795,0.21730353781697706,0.6693263143597122,0.16438068748746623,0.4853742755103177,0.5206884207534496,0.2070884279585015,0.32092521491915904,0.24832681599593726,0.6026629276499174,0.4042292727230619,0.5114402392064922,0.2668619683910821,0.6345285043665322,0.38374556025229306,0.6088379136353432,0.5960924478195097,0.5194512004101377,0.14046716003882548,0.6965840220052121,0.268390991692138,0.06026073432610085,0.6718728889522969
TCGA-DU-5855-01,0.5048732581228672,0.5465518207622692,0.38637733293129856,0.36961425861453917,0.2801239264571231,0.4124863334849621,0.3658630986853109,0.32606339171186893,0.47902309506607327,0.4646524641686143,0.2770002971549732,0.5468034412432862,0.47114589578820065,0.503440605816934,0.41824966697602683,0.34275652155796776,0.199473931234889,0.47542538072530977,0.363446379029505,0.36719160537962836,0.5374606745426685,0.404035054323066,0.39023224942823737,0.3218665968718842,0.2470462570843061,0.49983427609070785,0.4033384789696911,0.4510452732745557,0.31037657411638064,0.23094422482127955,0.44636353684846614,0.6115061624317434,0.6615065399512079,0.3488437270635707,0.5150318446909152,0.5290554031646186,0.35360642096073236,0.48113436097266027,0.5326793190594296,0.3825241524210364,0.3252537455038353,0.45095077829421965,0.5013710770679893,0.485925477119439,0.5550509967148528,0.5853005719606444,0.4095277273557443,0.36275214511822856,0.3494286872815731,0.5250682139415995,0.29898406356975415,0.49873654621279756,0.4580301203175575,0.3317139885022001,0.2094379800976143,0.38236234952110726,0.5004029958455672,0.42001632067674005,0.5269185402721508,0.44783565104730017,0.1477122305864063,0.5213464028134847,0.5039432217580411,0.46146148052236147,0.4177970149704299,0.17386075548870178,0.2959803133369347,0.29703819855665986,0.6048433288963254,0.5818731816611826,0.3629332711557619,0.4073705216266776,0.5231432666611029,0.44449524560369064,0.45048374920474266,0.2965544374814406,0.38707235333842127,0.33380696091136486,0.49342184665844574,0.4443510176488649,0.3770858280757249,0.47437665925073663,0.32207154937056315,0.3326902521588521,0.37134237628979033,0.5664373291856729,0.4990094813296232,0.5149038652072324,0.4883813354030291,0.35289377813199874,0.29705758063692106,0.5346758203065527,0.3752154893264226,0.22773567716490076,0.5121618563086876
